Item No_,Lot No_,Bin Code,Zone Code,Quantity,Min_Registering_Date,Days from Registration
138212,IDS-21E2-00372,IGS,IGS,250.0,2021-03-06,680
138212,IDS-21E2-00372,TMG,TMG,200.0,2021-11-09,432
138212,IDS-21E2-00374,TMG,TMG,250.0,2022-09-22,115
138212,IDS-21E2-00404,IGS,IGS,250.0,2022-01-02,378
138212,IDS-21E2-00432,TMG,TMG,250.0,2022-12-16,30
138212,IDS-21E2-00560,TMG,TMG,1000.0,2021-05-12,613
138212,IDS-21E2-00561,IGS,IGS,250.0,2021-04-01,654
138212,IDS-21E2-00564,IGS,IGS,175.0,2022-05-20,240
138212,IDS-21E2-00565,IGS,IGS,250.0,2022-05-11,249
138212,IDS-21E2-00565,TMG,TMG,200.0,2022-03-21,300
138212,IDS-21E2-00576,IGS,IGS,200.0,2021-07-26,538
138212,IDS-21E2-00581,TMG,TMG,200.0,2022-10-17,90
138212,IDS-21E2-00592,TMG,TMG,175.0,2021-05-08,617
138212,IDS-21E2-00624,TMG,TMG,250.0,2022-03-02,319
138212,IDS-21E2-00816,TMG,TMG,250.0,2021-12-12,399
138212,IDS-21E2-00817,IGS,IGS,175.0,2022-12-24,22
138212,IDS-21E2-01077,TMG,TMG,175.0,2022-11-25,51
117600,IDS-21E2-00039,IGS,IGS,175.0,2021-04-03,652
138505,IDS-21E2-00028,TMG,TMG,175.0,2022-02-19,330
112296,IDS-21E2-00039,IGS,IGS,175.0,2021-11-14,427
112296,IDS-21E2-00039,TMG,TMG,375.0,2021-08-03,530
112296,IDS-21E2-00054,TMG,TMG,175.0,2022-04-30,260
112296,IDS-21E2-00086,IGS,IGS,375.0,2021-07-02,562
112296,IDS-21E2-00340,IGS,IGS,175.0,2022-08-08,160
112296,IDS-21E2-00560,TMG,TMG,425.0,2021-09-29,473
112296,IDS-21E2-00564,IGS,IGS,175.0,2021-07-18,546
112296,IDS-21E2-00564,TMG,TMG,175.0,2022-07-28,171
112296,IDS-21E2-00566,IGS,IGS,200.0,2021-09-21,481
112296,IDS-21E2-00596,TMG,TMG,200.0,2021-10-19,453
112296,IDS-21E2-00690,IGS,IGS,200.0,2022-06-22,207
112296,IDS-21E2-00816,IGS,IGS,250.0,2022-09-06,131
112296,IDS-21E2-00816,TMG,TMG,200.0,2021-02-15,699
112296,IDS-21E2-01012,IGS,IGS,250.0,2022-05-21,239
119131,IDS-21E2-00039,IGS,IGS,175.0,2022-01-09,371
119131,IDS-21E2-00125,TMG,TMG,250.0,2021-03-09,677
119131,IDS-21E2-00332,IGS,IGS,250.0,2022-08-15,153
119131,IDS-21E2-00440,IGS,IGS,200.0,2022-03-13,308
119131,IDS-21E2-00560,TMG,TMG,200.0,2022-01-02,378
142828,IDS-21E2-00039,IGS,IGS,200.0,2022-12-29,17
105663,IDS-21E2-00054,IGS,IGS,250.0,2022-11-26,50
122472,IDS-21E2-00054,IGS,IGS,250.0,2021-04-29,626
122472,IDS-21E2-00054,TMG,TMG,250.0,2022-02-05,344
105663,IDS-21E2-00056,TMG,TMG,200.0,2022-02-24,325
115334,IDS-21E2-00080,TMG,TMG,200.0,2022-01-30,350
142828,IDS-21E2-00083,TMG,TMG,175.0,2022-09-28,109
105663,IDS-21E2-00320,IGS,IGS,250.0,2021-10-26,446
115334,IDS-21E2-00320,IGS,IGS,250.0,2021-09-09,493
115334,IDS-21E2-00324,IGS,IGS,175.0,2022-03-04,317
105663,IDS-21E2-00368,IGS,IGS,200.0,2021-05-29,596
142828,IDS-21E2-00368,TMG,TMG,175.0,2022-09-04,133
105663,IDS-21E2-00564,TMG,TMG,250.0,2022-09-07,130
105663,IDS-21E2-00692,TMG,TMG,200.0,2021-04-02,653
142828,IDS-21E2-00816,IGS,IGS,250.0,2021-11-07,434
142828,IDS-21E2-00836,TMG,TMG,200.0,2021-10-17,455
100011,IDS-21E2-00101,TMG,TMG,250.0,2022-03-11,310
100011,IDS-21E2-00114,TMG,TMG,175.0,2021-05-04,621
100011,IDS-21E2-00325,IGS,IGS,250.0,2022-02-16,333
100011,IDS-21E2-00368,IGS,IGS,200.0,2021-10-19,453
100011,IDS-21E2-00560,IGS,IGS,200.0,2022-06-06,223
139511,IDS-21E2-00028,TMG,TMG,200.0,2021-12-27,384
EII-CNS-OT-0006,IDS-21E2-00039,TMG,TMG,200.0,2021-08-23,510
139511,IDS-21E2-00054,IGS,IGS,200.0,2022-01-25,355
EII-CNS-OT-0006,IDS-21E2-00337,IGS,IGS,200.0,2022-01-21,359
139511,IDS-21E2-00340,IGS,IGS,250.0,2021-04-27,628
EII-CNS-OT-0006,IDS-21E2-00368,IGS,IGS,250.0,2021-02-15,699
EII-CNS-OT-0006,IDS-21E2-00560,TMG,TMG,200.0,2022-06-18,211
139511,IDS-21E2-00564,TMG,TMG,250.0,2022-04-29,261
139511,IDS-21E2-00816,TMG,TMG,250.0,2021-12-01,410
139511,IDS-21E2-00880,TMG,TMG,250.0,2021-09-15,487
EII-CNS-OT-0006,IDS-21E2-01096,TMG,TMG,250.0,2021-06-03,591
1000457,IDS-21E2-00028,IGS,IGS,1000.0,2021-05-19,606
1000457,IDS-21E2-00028,TMG,TMG,1750.0,2021-04-01,654
1000457,IDS-21E2-00039,IGS,IGS,7525.0,2021-02-11,703
1000457,IDS-21E2-00039,TMG,TMG,10775.0,2021-02-11,703
1000457,IDS-21E2-00054,IGS,IGS,2550.0,2021-03-05,681
1000457,IDS-21E2-00054,TMG,TMG,3100.0,2021-04-19,636
1000457,IDS-21E2-00056,IGS,IGS,2025.0,2021-03-16,670
1000457,IDS-21E2-00056,TMG,TMG,1975.0,2021-03-21,665
1000457,IDS-21E2-00080,IGS,IGS,1475.0,2021-02-22,692
1000457,IDS-21E2-00080,TMG,TMG,1050.0,2021-03-19,667
1000457,IDS-21E2-00083,IGS,IGS,625.0,2021-04-26,629
1000457,IDS-21E2-00083,TMG,TMG,3375.0,2021-06-15,579
1000457,IDS-21E2-00086,IGS,IGS,2375.0,2021-02-21,693
1000457,IDS-21E2-00086,TMG,TMG,1650.0,2021-02-25,689
1000457,IDS-21E2-00101,IGS,IGS,1550.0,2021-03-04,682
1000457,IDS-21E2-00101,TMG,TMG,1100.0,2021-02-25,689
1000457,IDS-21E2-00114,IGS,IGS,1675.0,2021-06-10,584
1000457,IDS-21E2-00114,TMG,TMG,2450.0,2021-02-14,700
1000457,IDS-21E2-00125,IGS,IGS,3800.0,2021-02-14,700
1000457,IDS-21E2-00125,TMG,TMG,6475.0,2021-02-11,703
1000457,IDS-21E2-00316,IGS,IGS,200.0,2021-11-15,426
1000457,IDS-21E2-00316,TMG,TMG,350.0,2021-09-25,477
1000457,IDS-21E2-00317,TMG,TMG,250.0,2022-01-07,373
1000457,IDS-21E2-00320,IGS,IGS,750.0,2021-04-20,635
1000457,IDS-21E2-00320,TMG,TMG,1650.0,2021-03-29,657
1000457,IDS-21E2-00321,IGS,IGS,250.0,2021-05-19,606
1000457,IDS-21E2-00321,TMG,TMG,250.0,2021-05-20,605
1000457,IDS-21E2-00323,IGS,IGS,200.0,2022-02-18,331
1000457,IDS-21E2-00324,IGS,IGS,200.0,2022-06-06,223
1000457,IDS-21E2-00324,TMG,TMG,200.0,2022-08-08,160
1000457,IDS-21E2-00325,TMG,TMG,200.0,2021-09-19,483
1000457,IDS-21E2-00326,TMG,TMG,200.0,2021-03-18,668
1000457,IDS-21E2-00328,IGS,IGS,450.0,2021-03-02,684
1000457,IDS-21E2-00328,TMG,TMG,250.0,2021-02-14,700
1000457,IDS-21E2-00336,IGS,IGS,1475.0,2021-05-26,599
1000457,IDS-21E2-00336,TMG,TMG,625.0,2021-10-29,443
1000457,IDS-21E2-00337,TMG,TMG,500.0,2022-01-26,354
1000457,IDS-21E2-00340,IGS,IGS,625.0,2021-04-17,638
1000457,IDS-21E2-00340,TMG,TMG,875.0,2021-04-12,643
1000457,IDS-21E2-00341,IGS,IGS,450.0,2021-04-18,637
1000457,IDS-21E2-00341,TMG,TMG,250.0,2021-05-22,603
1000457,IDS-21E2-00344,IGS,IGS,200.0,2022-01-05,375
1000457,IDS-21E2-00352,IGS,IGS,250.0,2022-11-26,50
1000457,IDS-21E2-00352,TMG,TMG,400.0,2021-12-15,396
1000457,IDS-21E2-00356,TMG,TMG,175.0,2021-07-16,548
1000457,IDS-21E2-00368,IGS,IGS,1325.0,2021-02-10,704
1000457,IDS-21E2-00368,TMG,TMG,1525.0,2021-02-20,694
1000457,IDS-21E2-00369,IGS,IGS,450.0,2022-02-15,334
1000457,IDS-21E2-00369,TMG,TMG,175.0,2021-10-13,459
1000457,IDS-21E2-00370,IGS,IGS,200.0,2022-04-07,283
1000457,IDS-21E2-00370,TMG,TMG,250.0,2022-03-26,295
1000457,IDS-21E2-00372,IGS,IGS,625.0,2021-05-17,608
1000457,IDS-21E2-00372,TMG,TMG,675.0,2021-06-04,590
1000457,IDS-21E2-00373,TMG,TMG,200.0,2021-03-05,681
1000457,IDS-21E2-00376,IGS,IGS,200.0,2022-10-16,91
1000457,IDS-21E2-00378,IGS,IGS,200.0,2022-01-14,366
1000457,IDS-21E2-00380,TMG,TMG,200.0,2021-07-05,559
1000457,IDS-21E2-00384,IGS,IGS,250.0,2021-06-27,567
1000457,IDS-21E2-00388,IGS,IGS,175.0,2022-06-24,205
1000457,IDS-21E2-00388,TMG,TMG,175.0,2022-02-22,327
1000457,IDS-21E2-00404,TMG,TMG,200.0,2022-08-18,150
1000457,IDS-21E2-00416,IGS,IGS,250.0,2022-10-26,81
1000457,IDS-21E2-00432,IGS,IGS,500.0,2022-07-31,168
1000457,IDS-21E2-00432,TMG,TMG,750.0,2021-04-07,648
1000457,IDS-21E2-00433,TMG,TMG,250.0,2021-08-26,507
1000457,IDS-21E2-00436,IGS,IGS,825.0,2021-07-30,534
1000457,IDS-21E2-00436,TMG,TMG,425.0,2021-05-11,614
1000457,IDS-21E2-00440,IGS,IGS,200.0,2022-10-08,99
1000457,IDS-21E2-00440,TMG,TMG,200.0,2021-11-22,419
1000457,IDS-21E2-00449,TMG,TMG,200.0,2021-03-06,680
1000457,IDS-21E2-00472,TMG,TMG,250.0,2021-08-26,507
1000457,IDS-21E2-00500,IGS,IGS,250.0,2022-05-23,237
1000457,IDS-21E2-00560,IGS,IGS,6550.0,2021-03-09,677
1000457,IDS-21E2-00560,TMG,TMG,8075.0,2021-02-19,695
1000457,IDS-21E2-00561,IGS,IGS,950.0,2021-03-30,656
1000457,IDS-21E2-00561,TMG,TMG,1175.0,2021-08-20,513
1000457,IDS-21E2-00562,IGS,IGS,200.0,2022-10-26,81
1000457,IDS-21E2-00562,TMG,TMG,350.0,2021-10-03,469
1000457,IDS-21E2-00563,IGS,IGS,200.0,2021-04-09,646
1000457,IDS-21E2-00564,IGS,IGS,4325.0,2021-03-10,676
1000457,IDS-21E2-00564,TMG,TMG,7950.0,2021-03-11,675
1000457,IDS-21E2-00565,IGS,IGS,850.0,2021-04-08,647
1000457,IDS-21E2-00565,TMG,TMG,500.0,2021-06-18,576
1000457,IDS-21E2-00566,IGS,IGS,425.0,2021-06-07,587
1000457,IDS-21E2-00568,IGS,IGS,175.0,2021-08-26,507
1000457,IDS-21E2-00568,TMG,TMG,175.0,2022-01-10,370
1000457,IDS-21E2-00569,IGS,IGS,200.0,2022-01-28,352
1000457,IDS-21E2-00572,IGS,IGS,200.0,2021-07-21,543
1000457,IDS-21E2-00572,TMG,TMG,425.0,2021-06-02,592
1000457,IDS-21E2-00576,IGS,IGS,250.0,2022-07-04,195
1000457,IDS-21E2-00576,TMG,TMG,200.0,2021-10-24,448
1000457,IDS-21E2-00577,IGS,IGS,200.0,2021-09-26,476
1000457,IDS-21E2-00577,TMG,TMG,450.0,2022-03-14,307
1000457,IDS-21E2-00580,IGS,IGS,175.0,2021-04-12,643
1000457,IDS-21E2-00580,TMG,TMG,250.0,2022-01-06,374
1000457,IDS-21E2-00581,TMG,TMG,200.0,2022-06-23,206
1000457,IDS-21E2-00584,TMG,TMG,175.0,2021-03-10,676
1000457,IDS-21E2-00588,TMG,TMG,175.0,2021-06-24,570
1000457,IDS-21E2-00592,IGS,IGS,450.0,2021-02-10,704
1000457,IDS-21E2-00592,TMG,TMG,600.0,2021-11-08,433
1000457,IDS-21E2-00593,TMG,TMG,625.0,2021-08-05,528
1000457,IDS-21E2-00595,TMG,TMG,200.0,2021-07-14,550
1000457,IDS-21E2-00596,TMG,TMG,1350.0,2021-09-07,495
1000457,IDS-21E2-00597,TMG,TMG,200.0,2022-12-24,22
1000457,IDS-21E2-00609,TMG,TMG,250.0,2022-09-17,120
1000457,IDS-21E2-00624,IGS,IGS,1200.0,2021-03-16,670
1000457,IDS-21E2-00624,TMG,TMG,875.0,2021-04-07,648
1000457,IDS-21E2-00628,IGS,IGS,850.0,2021-06-29,565
1000457,IDS-21E2-00628,TMG,TMG,1675.0,2021-03-02,684
1000457,IDS-21E2-00629,TMG,TMG,175.0,2021-04-26,629
1000457,IDS-21E2-00630,IGS,IGS,425.0,2021-10-21,451
1000457,IDS-21E2-00640,IGS,IGS,200.0,2021-12-08,403
1000457,IDS-21E2-00664,IGS,IGS,250.0,2022-05-22,238
1000457,IDS-21E2-00688,IGS,IGS,200.0,2021-05-15,610
1000457,IDS-21E2-00689,TMG,TMG,200.0,2022-03-24,297
1000457,IDS-21E2-00690,TMG,TMG,200.0,2021-04-16,639
1000457,IDS-21E2-00692,IGS,IGS,250.0,2022-05-02,258
1000457,IDS-21E2-00692,TMG,TMG,250.0,2021-07-31,533
1000457,IDS-21E2-00694,TMG,TMG,250.0,2021-03-31,655
1000457,IDS-21E2-00708,TMG,TMG,200.0,2022-04-06,284
1000457,IDS-21E2-00756,TMG,TMG,200.0,2021-02-10,704
1000457,IDS-21E2-00816,IGS,IGS,750.0,2021-03-13,673
1000457,IDS-21E2-00816,TMG,TMG,375.0,2021-07-12,552
1000457,IDS-21E2-00817,IGS,IGS,250.0,2022-08-19,149
1000457,IDS-21E2-00817,TMG,TMG,625.0,2021-03-24,662
1000457,IDS-21E2-00820,IGS,IGS,625.0,2021-03-15,671
1000457,IDS-21E2-00820,TMG,TMG,450.0,2021-11-08,433
1000457,IDS-21E2-00821,IGS,IGS,250.0,2022-09-17,120
1000457,IDS-21E2-00821,TMG,TMG,250.0,2022-02-19,330
1000457,IDS-21E2-00824,IGS,IGS,250.0,2022-10-09,98
1000457,IDS-21E2-00832,TMG,TMG,375.0,2022-02-23,326
1000457,IDS-21E2-00837,TMG,TMG,250.0,2022-12-03,43
1000457,IDS-21E2-00881,TMG,TMG,250.0,2022-09-07,130
1000457,IDS-21E2-00882,IGS,IGS,200.0,2022-01-27,353
1000457,IDS-21E2-00885,TMG,TMG,375.0,2021-04-02,653
1000457,IDS-21E2-00912,IGS,IGS,200.0,2022-12-31,15
1000457,IDS-21E2-01072,IGS,IGS,1000.0,2021-07-04,560
1000457,IDS-21E2-01072,TMG,TMG,425.0,2021-08-05,528
1000457,IDS-21E2-01076,IGS,IGS,250.0,2021-05-17,608
1000457,IDS-21E2-01076,TMG,TMG,250.0,2021-02-21,693
1000457,IDS-21E2-01077,TMG,TMG,250.0,2021-12-17,394
1000457,IDS-21E2-01079,IGS,IGS,250.0,2021-03-20,666
1000457,IDS-21E2-01080,TMG,TMG,250.0,2022-07-22,177
1000457,IDS-21E2-01089,TMG,TMG,200.0,2022-08-20,148
1000457,IDS-21E2-01092,TMG,TMG,250.0,2021-07-26,538
1000457,IDS-21E2-01108,IGS,IGS,200.0,2022-11-02,74
1000457,IDS-21E2-01136,IGS,IGS,175.0,2021-03-30,656
1000457,IDS-21E2-01136,TMG,TMG,200.0,2021-03-02,684
1000457,IDS-21E2-01137,TMG,TMG,200.0,2021-12-01,410
1000457,IDS-21E2-01140,IGS,IGS,200.0,2021-03-09,677
1000457,IDS-21E2-01144,IGS,IGS,200.0,2022-12-14,32
134072,IDS-21E2-00039,TMG,TMG,625.0,2021-06-26,568
134072,IDS-21E2-00080,IGS,IGS,350.0,2022-04-15,275
134072,IDS-21E2-00080,TMG,TMG,250.0,2021-07-14,550
134072,IDS-21E2-00086,TMG,TMG,425.0,2021-12-01,410
134072,IDS-21E2-00101,TMG,TMG,250.0,2021-09-07,495
134072,IDS-21E2-00316,TMG,TMG,250.0,2021-12-19,392
134072,IDS-21E2-00340,TMG,TMG,375.0,2021-03-11,675
134072,IDS-21E2-00344,TMG,TMG,200.0,2022-10-11,96
134072,IDS-21E2-00412,TMG,TMG,175.0,2021-12-17,394
134072,IDS-21E2-00561,IGS,IGS,200.0,2021-11-03,438
134072,IDS-21E2-00562,TMG,TMG,175.0,2021-09-12,490
134072,IDS-21E2-00564,TMG,TMG,450.0,2021-03-21,665
134072,IDS-21E2-00568,TMG,TMG,250.0,2021-07-20,544
134072,IDS-21E2-01077,TMG,TMG,250.0,2021-11-27,414
134072,IDS-21E2-01078,TMG,TMG,175.0,2022-10-05,102
102108,IDS-21E2-00561,IGS,IGS,175.0,2022-11-11,65
117525,IDS-21E2-00028,TMG,TMG,200.0,2021-04-22,633
108912,IDS-21E2-00039,IGS,IGS,250.0,2022-03-16,305
117525,IDS-21E2-00039,IGS,IGS,250.0,2021-03-21,665
131130,IDS-21E2-00039,IGS,IGS,200.0,2021-04-30,625
117525,IDS-21E2-00039,TMG,TMG,175.0,2021-02-21,693
117525,IDS-21E2-00056,TMG,TMG,200.0,2022-11-21,55
117525,IDS-21E2-00080,TMG,TMG,425.0,2021-04-27,628
117525,IDS-21E2-00086,IGS,IGS,175.0,2022-08-01,167
131130,IDS-21E2-00114,TMG,TMG,175.0,2022-06-27,202
117525,IDS-21E2-00125,TMG,TMG,175.0,2021-11-12,429
108912,IDS-21E2-00320,TMG,TMG,250.0,2022-04-29,261
117525,IDS-21E2-00320,TMG,TMG,175.0,2022-03-27,294
131130,IDS-21E2-00320,TMG,TMG,250.0,2022-08-04,164
124886,IDS-21E2-00336,IGS,IGS,175.0,2021-10-14,458
108912,IDS-21E2-00340,TMG,TMG,250.0,2022-05-10,250
117525,IDS-21E2-00368,IGS,IGS,175.0,2021-02-18,696
117525,IDS-21E2-00560,IGS,IGS,200.0,2022-01-12,368
108912,IDS-21E2-00560,TMG,TMG,425.0,2021-10-31,441
117525,IDS-21E2-00581,IGS,IGS,250.0,2022-02-27,322
108912,IDS-21E2-00592,TMG,TMG,200.0,2021-04-15,640
117525,IDS-21E2-00692,IGS,IGS,175.0,2022-02-26,323
124886,IDS-21E2-00824,IGS,IGS,200.0,2022-08-12,156
119370,IDS-21E2-00028,TMG,TMG,175.0,2022-12-19,27
101884,IDS-21E2-00054,TMG,TMG,250.0,2022-12-09,37
101884,IDS-21E2-00056,IGS,IGS,200.0,2021-08-13,520
101884,IDS-21E2-00080,IGS,IGS,250.0,2022-09-08,129
101884,IDS-21E2-00086,IGS,IGS,250.0,2022-08-10,158
101884,IDS-21E2-00114,IGS,IGS,200.0,2022-07-09,190
101884,IDS-21E2-00125,TMG,TMG,200.0,2021-03-23,663
101884,IDS-21E2-00321,IGS,IGS,175.0,2021-03-03,683
119370,IDS-21E2-00562,TMG,TMG,175.0,2022-02-09,340
119370,IDS-21E2-00565,TMG,TMG,200.0,2022-11-25,51
101884,IDS-21E2-00592,IGS,IGS,250.0,2021-05-11,614
119370,IDS-21E2-00596,TMG,TMG,250.0,2022-07-25,174
101884,IDS-21E2-00816,IGS,IGS,250.0,2022-01-01,379
127286,IDS-21E2-00028,IGS,IGS,200.0,2022-10-20,87
127286,IDS-21E2-00039,TMG,TMG,250.0,2021-02-23,691
124914,IDS-21E2-00028,TMG,TMG,175.0,2022-05-07,253
111434,IDS-21E2-00039,IGS,IGS,450.0,2021-09-07,495
124914,IDS-21E2-00039,IGS,IGS,1325.0,2021-06-26,568
124914,IDS-21E2-00039,TMG,TMG,1250.0,2021-03-15,671
124914,IDS-21E2-00054,TMG,TMG,350.0,2021-09-18,484
124914,IDS-21E2-00056,IGS,IGS,200.0,2022-08-09,159
124914,IDS-21E2-00056,TMG,TMG,175.0,2021-05-08,617
124914,IDS-21E2-00080,IGS,IGS,175.0,2021-10-03,469
124914,IDS-21E2-00080,TMG,TMG,450.0,2021-09-30,472
124914,IDS-21E2-00083,IGS,IGS,175.0,2022-04-18,272
124914,IDS-21E2-00083,TMG,TMG,525.0,2021-09-24,478
124914,IDS-21E2-00086,IGS,IGS,250.0,2021-03-02,684
111434,IDS-21E2-00086,TMG,TMG,250.0,2021-06-23,571
124914,IDS-21E2-00086,TMG,TMG,200.0,2021-02-17,697
124914,IDS-21E2-00101,IGS,IGS,175.0,2022-07-12,187
124914,IDS-21E2-00101,TMG,TMG,175.0,2022-06-07,222
111434,IDS-21E2-00114,TMG,TMG,175.0,2022-01-14,366
124914,IDS-21E2-00114,TMG,TMG,250.0,2022-05-31,229
111434,IDS-21E2-00125,IGS,IGS,250.0,2022-06-05,224
124914,IDS-21E2-00125,IGS,IGS,175.0,2021-07-08,556
124914,IDS-21E2-00316,IGS,IGS,250.0,2022-05-19,241
124914,IDS-21E2-00320,IGS,IGS,650.0,2021-03-08,678
124914,IDS-21E2-00320,TMG,TMG,625.0,2021-06-23,571
124914,IDS-21E2-00334,TMG,TMG,250.0,2022-06-26,203
124914,IDS-21E2-00340,IGS,IGS,175.0,2021-11-23,418
110951,IDS-21E2-00368,TMG,TMG,200.0,2022-12-19,27
124914,IDS-21E2-00372,IGS,IGS,700.0,2021-03-01,685
124914,IDS-21E2-00372,TMG,TMG,200.0,2021-12-04,407
111434,IDS-21E2-00385,IGS,IGS,250.0,2021-05-06,619
111434,IDS-21E2-00516,TMG,TMG,175.0,2022-07-24,175
124914,IDS-21E2-00560,IGS,IGS,425.0,2021-02-26,688
124914,IDS-21E2-00560,TMG,TMG,175.0,2021-12-24,387
111434,IDS-21E2-00564,IGS,IGS,250.0,2022-11-12,64
111434,IDS-21E2-00624,IGS,IGS,250.0,2021-09-10,492
124914,IDS-21E2-00816,IGS,IGS,400.0,2021-09-16,486
124914,IDS-21E2-00817,IGS,IGS,175.0,2022-02-03,346
124914,IDS-21E2-00818,IGS,IGS,175.0,2021-05-10,615
110951,IDS-21E2-00825,IGS,IGS,250.0,2022-09-01,136
111434,IDS-21E2-01076,TMG,TMG,250.0,2021-08-09,524
124914,IDS-21E2-01076,TMG,TMG,175.0,2022-12-31,15
102565,IDS-21E2-00028,IGS,IGS,350.0,2022-01-28,352
102565,IDS-21E2-00028,TMG,TMG,175.0,2022-09-05,132
700536-4,IDS-21E2-00028,TMG,TMG,450.0,2021-03-30,656
102565,IDS-21E2-00039,IGS,IGS,2900.0,2021-02-11,703
700536-4,IDS-21E2-00039,IGS,IGS,1525.0,2021-08-16,517
102565,IDS-21E2-00039,TMG,TMG,4350.0,2021-02-23,691
700536-4,IDS-21E2-00039,TMG,TMG,950.0,2021-03-02,684
102565,IDS-21E2-00054,IGS,IGS,625.0,2021-03-06,680
700536-4,IDS-21E2-00054,IGS,IGS,975.0,2021-10-05,467
102565,IDS-21E2-00054,TMG,TMG,1450.0,2021-06-26,568
700536-4,IDS-21E2-00054,TMG,TMG,875.0,2021-04-02,653
102565,IDS-21E2-00056,IGS,IGS,675.0,2021-02-23,691
102565,IDS-21E2-00056,TMG,TMG,1900.0,2021-03-04,682
700536-4,IDS-21E2-00056,TMG,TMG,1000.0,2021-05-04,621
102565,IDS-21E2-00080,IGS,IGS,350.0,2022-08-20,148
102565,IDS-21E2-00080,TMG,TMG,625.0,2021-02-21,693
700536-4,IDS-21E2-00080,TMG,TMG,400.0,2022-04-01,289
102565,IDS-21E2-00083,IGS,IGS,175.0,2022-04-20,270
700536-4,IDS-21E2-00083,IGS,IGS,250.0,2021-11-09,432
102565,IDS-21E2-00083,TMG,TMG,425.0,2021-05-07,618
700536-4,IDS-21E2-00083,TMG,TMG,200.0,2021-07-30,534
102565,IDS-21E2-00086,IGS,IGS,1175.0,2021-12-01,410
700536-4,IDS-21E2-00086,IGS,IGS,200.0,2022-06-01,228
102565,IDS-21E2-00086,TMG,TMG,175.0,2022-07-21,178
700536-4,IDS-21E2-00086,TMG,TMG,450.0,2022-01-10,370
102565,IDS-21E2-00101,IGS,IGS,1225.0,2021-04-01,654
700536-4,IDS-21E2-00101,IGS,IGS,200.0,2021-03-06,680
102565,IDS-21E2-00101,TMG,TMG,1300.0,2021-02-15,699
102565,IDS-21E2-00114,IGS,IGS,500.0,2022-07-26,173
102565,IDS-21E2-00114,TMG,TMG,250.0,2022-10-27,80
700536-4,IDS-21E2-00114,TMG,TMG,375.0,2021-08-29,504
102565,IDS-21E2-00125,IGS,IGS,1350.0,2021-05-03,622
700536-4,IDS-21E2-00125,IGS,IGS,175.0,2022-06-17,212
102565,IDS-21E2-00125,TMG,TMG,1650.0,2021-05-20,605
700536-4,IDS-21E2-00125,TMG,TMG,1900.0,2021-03-06,680
102565,IDS-21E2-00316,IGS,IGS,200.0,2021-11-28,413
102565,IDS-21E2-00316,TMG,TMG,450.0,2021-07-30,534
700536-4,IDS-21E2-00316,TMG,TMG,250.0,2022-06-02,227
102565,IDS-21E2-00320,IGS,IGS,250.0,2022-05-22,238
700536-4,IDS-21E2-00320,IGS,IGS,175.0,2022-02-20,329
102565,IDS-21E2-00320,TMG,TMG,875.0,2021-03-16,670
700536-4,IDS-21E2-00320,TMG,TMG,425.0,2022-09-03,134
102565,IDS-21E2-00321,TMG,TMG,425.0,2021-09-15,487
102565,IDS-21E2-00324,IGS,IGS,675.0,2021-04-03,652
102565,IDS-21E2-00324,TMG,TMG,400.0,2021-07-23,541
700536-4,IDS-21E2-00324,TMG,TMG,200.0,2021-02-19,695
102565,IDS-21E2-00329,IGS,IGS,175.0,2022-01-15,365
102565,IDS-21E2-00332,TMG,TMG,200.0,2021-08-20,513
102565,IDS-21E2-00336,IGS,IGS,250.0,2022-08-07,161
700536-4,IDS-21E2-00336,IGS,IGS,200.0,2022-04-07,283
700536-4,IDS-21E2-00340,TMG,TMG,200.0,2022-04-01,289
700536-4,IDS-21E2-00344,IGS,IGS,200.0,2021-10-21,451
102565,IDS-21E2-00344,TMG,TMG,200.0,2021-05-27,598
700536-4,IDS-21E2-00356,IGS,IGS,175.0,2022-01-21,359
700536-4,IDS-21E2-00356,TMG,TMG,200.0,2021-10-16,456
102565,IDS-21E2-00368,IGS,IGS,175.0,2022-09-15,122
102565,IDS-21E2-00368,TMG,TMG,250.0,2022-03-02,319
700536-4,IDS-21E2-00369,TMG,TMG,175.0,2021-09-16,486
102565,IDS-21E2-00372,IGS,IGS,450.0,2021-08-17,516
102565,IDS-21E2-00372,TMG,TMG,950.0,2021-05-09,616
102565,IDS-21E2-00432,IGS,IGS,175.0,2021-09-13,489
700536-4,IDS-21E2-00432,IGS,IGS,200.0,2021-11-02,439
102565,IDS-21E2-00432,TMG,TMG,675.0,2022-03-01,320
700536-4,IDS-21E2-00432,TMG,TMG,200.0,2021-05-02,623
102565,IDS-21E2-00436,IGS,IGS,450.0,2021-07-12,552
700536-4,IDS-21E2-00436,IGS,IGS,450.0,2021-10-31,441
102565,IDS-21E2-00436,TMG,TMG,250.0,2021-03-15,671
102565,IDS-21E2-00440,IGS,IGS,200.0,2022-03-19,302
102565,IDS-21E2-00448,TMG,TMG,175.0,2022-11-15,61
102565,IDS-21E2-00452,TMG,TMG,175.0,2021-03-10,676
102565,IDS-21E2-00453,IGS,IGS,250.0,2021-07-25,539
102565,IDS-21E2-00560,IGS,IGS,1475.0,2021-07-30,534
700536-4,IDS-21E2-00560,IGS,IGS,1050.0,2021-03-04,682
102565,IDS-21E2-00560,TMG,TMG,2750.0,2021-02-23,691
700536-4,IDS-21E2-00560,TMG,TMG,2725.0,2021-05-07,618
