Item No_,Lot No_,Bin Code,Quantity
108259,IDS-21E2-00880,IGS,156600.0
111266,IDS-21E2-00820,TMG,2100.0
114717,IDS-21E2-00028,TMG,261525.0
116994,IDS-21E2-00564,TMG,1200.0
117232,IDS-21E2-00125,TMG,9250.0
118653,IDS-21E2-00580,TMG,350.0
131030,IDS-21E2-00056,TMG,200.0
131664,IDS-21E2-00576,TMG,5800.0
135506,IDS-21E2-00320,TMG,30000.0
135677,IDS-21E2-00039,IGS,99900.0
135677,IDS-21E2-00125,TMG,178200.0
137963,IDS-21E2-00560,IGS,269925.0
138531,IDS-21E2-00432,IGS,132175.0
138872,IDS-21E2-00101,IGS,29625.0
146373,IDS-21E2-00564,TMG,4125.0
700536-2,IDS-21E2-00564,IGS,19500.0
700536-3,IDS-21E2-00692,IGS,5775.0
109456,IDS-21E2-00372,IGS,2250.0
111266,IDS-21E2-00692,TMG,3000.0
114717,IDS-21E2-00340,TMG,158500.0
117232,IDS-21E2-00080,TMG,7400.0
118270,IDS-21E2-00028,TMG,6300.0
119191,IDS-21E2-00322,IGS,4800.0
119191,IDS-21E2-00561,IGS,6000.0
119396,IDS-21E2-00039,TMG,16500.0
119852,IDS-21E2-00840,IGS,251500.0
121876,IDS-21E2-00125,IGS,400.0
123498,IDS-21E2-00039,TMG,875.0
123759,IDS-21E2-00563,TMG,13750.0
123759,IDS-21E2-00560,TMG,66000.0
127175,IDS-21E2-00560,TMG,175.0
127229,IDS-21E2-00564,IGS,4000.0
127229,IDS-21E2-00560,TMG,3500.0
128313,IDS-21E2-00028,TMG,3500.0
132796,IDS-21E2-00372,IGS,9500.0
135506,IDS-21E2-00080,TMG,30000.0
135677,IDS-21E2-00500,IGS,21600.0
138872,IDS-21E2-00564,TMG,19750.0
141663,IDS-21E2-00321,IGS,18375.0
141663,IDS-21E2-00080,TMG,105000.0
142120,IDS-21E2-00056,TMG,10800.0
149244,IDS-21E2-00325,IGS,19000.0
1000457,IDS-21E2-00881,TMG,136750.0
102565,IDS-21E2-00564,IGS,393750.0
108259,IDS-21E2-00564,IGS,4756725.0
111742,IDS-21E2-00562,IGS,55000.0
115418,IDS-21E2-00817,TMG,10500.0
115418,IDS-21E2-00576,IGS,15000.0
119191,IDS-21E2-00596,TMG,4200.0
119852,IDS-21E2-00368,TMG,2037150.0
121969,IDS-21E2-00568,IGS,15800.0
123234,IDS-21E2-00368,TMG,6500.0
123546,IDS-21E2-00114,TMG,12400.0
123759,IDS-21E2-00320,TMG,9625.0
124257,IDS-21E2-00039,IGS,8450.0
132893,IDS-21E2-00582,TMG,600.0
133133,IDS-21E2-00564,IGS,310050.0
135456,IDS-21E2-00576,TMG,1500.0
138531,IDS-21E2-00316,TMG,132175.0
141663,IDS-21E2-00325,TMG,26250.0
700526-2,IDS-21E2-00340,TMG,1400.0
700536-2,IDS-21E2-00822,TMG,7800.0
700536-4,IDS-21E2-00114,TMG,39750.0
1000457,IDS-21E2-01077,TMG,136750.0
100441,IDS-21E2-00114,IGS,7000.0
102565,IDS-21E2-00453,IGS,56250.0
102671,IDS-21E2-00432,IGS,20000.0
103752,IDS-21E2-00560,TMG,525.0
105695,IDS-21E2-00322,IGS,21600.0
108259,IDS-21E2-00584,IGS,274050.0
108259,IDS-21E2-00628,TMG,587250.0
108259,IDS-21E2-00054,IGS,1898775.0
108259,IDS-21E2-00688,IGS,822150.0
108259,IDS-21E2-00101,TMG,2290275.0
115418,IDS-21E2-00432,TMG,15000.0
116054,IDS-21E2-00039,TMG,250.0
119192,IDS-21E2-00054,TMG,15000.0
119852,IDS-21E2-00083,TMG,3319800.0
121571,IDS-21E2-00056,IGS,4000.0
121793,IDS-21E2-00368,TMG,14250.0
131156,IDS-21E2-00056,TMG,5600.0
132646,IDS-21E2-00125,IGS,750.0
135506,IDS-21E2-00056,IGS,21000.0
138212,IDS-21E2-00404,IGS,16000.0
139272,IDS-21E2-00101,IGS,8050.0
141663,IDS-21E2-00028,IGS,42000.0
147831,IDS-21E2-00336,IGS,12075.0
149244,IDS-21E2-00114,IGS,55100.0
700527,IDS-21E2-00560,IGS,700.0
EII-CNS-OT-0025,IDS-21E2-00624,IGS,21400.0
EII-CNS-OT-0029,IDS-21E2-00056,TMG,2100.0
1000457,IDS-21E2-00593,TMG,341875.0
105581,IDS-21E2-00820,TMG,30200.0
105695,IDS-21E2-00316,TMG,27000.0
108023,IDS-21E2-00560,TMG,2800.0
111742,IDS-21E2-00114,IGS,103125.0
115418,IDS-21E2-00822,IGS,10500.0
119027,IDS-21E2-00054,TMG,5750.0
119852,IDS-21E2-00576,TMG,1257500.0
120768,IDS-21E2-00039,IGS,7225.0
122829,IDS-21E2-00564,IGS,4500.0
123759,IDS-21E2-01074,TMG,9625.0
131352,IDS-21E2-00368,TMG,175.0
1000457,IDS-21E2-00820,TMG,246150.0
100441,IDS-21E2-00114,TMG,9800.0
102671,IDS-21E2-00562,IGS,25000.0
103451,IDS-21E2-00125,TMG,1800.0
105663,IDS-21E2-00564,TMG,1250.0
108259,IDS-21E2-00886,TMG,137025.0
111742,IDS-21E2-00562,TMG,48125.0
112048,IDS-21E2-00432,IGS,26400.0
113854,IDS-21E2-00592,TMG,8250.0
114717,IDS-21E2-00880,IGS,79250.0
117232,IDS-21E2-00572,IGS,6475.0
119027,IDS-21E2-00125,IGS,9200.0
121571,IDS-21E2-00125,IGS,3200.0
121969,IDS-21E2-00101,TMG,59250.0
123625,IDS-21E2-00576,TMG,8500.0
124914,IDS-21E2-00054,TMG,16450.0
128683,IDS-21E2-01073,IGS,2000.0
135506,IDS-21E2-00114,IGS,60000.0
135704,IDS-21E2-00432,TMG,600.0
135722,IDS-21E2-01072,TMG,7175.0
137963,IDS-21E2-00564,TMG,452925.0
143236,IDS-21E2-00028,IGS,6250.0
145340,IDS-21E2-00948,TMG,51000.0
700536-4,IDS-21E2-00086,IGS,21200.0
100124,IDS-21E2-00368,TMG,5500.0
103813,IDS-21E2-00564,TMG,7200.0
105581,IDS-21E2-00400,IGS,60400.0
109560,IDS-21E2-00054,TMG,525.0
112296,IDS-21E2-00564,TMG,2975.0
114717,IDS-21E2-00125,TMG,847975.0
119852,IDS-21E2-00562,TMG,829950.0
119852,IDS-21E2-00114,TMG,2841950.0
121793,IDS-21E2-00817,TMG,14250.0
121793,IDS-21E2-00624,IGS,24225.0
121969,IDS-21E2-00054,IGS,15800.0
125880,IDS-21E2-00825,IGS,11375.0
131174,IDS-21E2-00028,TMG,600.0
132796,IDS-21E2-00724,TMG,6650.0
133133,IDS-21E2-00562,TMG,31800.0
135677,IDS-21E2-00028,IGS,45900.0
137932,IDS-21E2-00083,IGS,13000.0
137963,IDS-21E2-00436,IGS,68625.0
138531,IDS-21E2-00340,TMG,139950.0
700567-1,IDS-21E2-00625,TMG,5750.0
1000457,IDS-21E2-00054,TMG,1695700.0
112048,IDS-21E2-00340,TMG,23100.0
117525,IDS-21E2-00581,IGS,2000.0
117871,IDS-21E2-01078,IGS,5000.0
118270,IDS-21E2-00370,IGS,9000.0
119131,IDS-21E2-00125,TMG,1000.0
119852,IDS-21E2-00324,TMG,1257500.0
131393,IDS-21E2-00816,TMG,500.0
135677,IDS-21E2-00824,IGS,21600.0
138531,IDS-21E2-00083,IGS,116625.0
700526-1,IDS-21E2-00086,TMG,2800.0
700567-1,IDS-21E2-00560,TMG,10350.0
100441,IDS-21E2-00054,IGS,7000.0
102565,IDS-21E2-00580,TMG,84375.0
104279,IDS-21E2-00083,TMG,700.0
108259,IDS-21E2-00444,TMG,332775.0
111434,IDS-21E2-00624,IGS,1500.0
111938,IDS-21E2-00125,TMG,1250.0
112048,IDS-21E2-00320,TMG,82500.0
115418,IDS-21E2-00818,IGS,10500.0
115657,IDS-21E2-00560,TMG,2800.0
115657,IDS-21E2-00372,IGS,2450.0
119852,IDS-21E2-00320,TMG,2665900.0
121225,IDS-21E2-00432,IGS,1225.0
125880,IDS-21E2-00083,TMG,11375.0
125948,IDS-21E2-01233,TMG,1750.0
134072,IDS-21E2-00344,TMG,4000.0
134736,IDS-21E2-00039,TMG,1875.0
135506,IDS-21E2-00321,IGS,24000.0
135677,IDS-21E2-00056,IGS,45900.0
139895,IDS-21E2-00820,IGS,3150.0
140614,IDS-21E2-00564,TMG,350.0
141663,IDS-21E2-00368,TMG,26250.0
141663,IDS-21E2-00086,TMG,84000.0
141663,IDS-21E2-00336,IGS,39375.0
142120,IDS-21E2-00039,IGS,10200.0
145340,IDS-21E2-00340,TMG,40800.0
EII-CNS-OT-0025,IDS-21E2-01076,IGS,18725.0
EII-CNS-OT-0029,IDS-21E2-00369,TMG,3000.0
100107,IDS-21E2-00369,TMG,1250.0
102565,IDS-21E2-00316,TMG,101250.0
105449,IDS-21E2-00332,TMG,3500.0
112048,IDS-21E2-01072,TMG,26400.0
119191,IDS-21E2-00561,TMG,6000.0
121969,IDS-21E2-00576,TMG,19750.0
123248,IDS-21E2-00564,TMG,1600.0
124415,IDS-21E2-00452,TMG,200.0
124914,IDS-21E2-00080,TMG,21150.0
132453,IDS-21E2-00056,IGS,3150.0
133133,IDS-21E2-00434,IGS,31800.0
133253,IDS-21E2-00561,IGS,1000.0
135722,IDS-21E2-00560,IGS,28700.0
137932,IDS-21E2-00125,TMG,49400.0
137963,IDS-21E2-00125,TMG,311100.0
138531,IDS-21E2-00436,TMG,62200.0
141393,IDS-21E2-00086,IGS,2250.0
EII-CNS-OT-0008,IDS-21E2-00039,IGS,22100.0
1000457,IDS-21E2-01076,IGS,136750.0
102565,IDS-21E2-00332,TMG,45000.0
102671,IDS-21E2-00114,TMG,42500.0
108730,IDS-21E2-00656,TMG,3600.0
111071,IDS-21E2-00816,TMG,3750.0
116994,IDS-21E2-00101,TMG,1500.0
118578,IDS-21E2-00818,IGS,2275.0
119852,IDS-21E2-00376,TMG,427550.0
121793,IDS-21E2-00056,TMG,24225.0
121876,IDS-21E2-00086,TMG,400.0
123546,IDS-21E2-00054,TMG,10850.0
132453,IDS-21E2-00320,IGS,3600.0
138212,IDS-21E2-00054,IGS,40000.0
138212,IDS-21E2-00624,TMG,16000.0
139713,IDS-21E2-00320,IGS,3200.0
143236,IDS-21E2-00101,TMG,6250.0
145340,IDS-21E2-00080,TMG,168300.0
148780,IDS-21E2-00340,TMG,700.0
700536-2,IDS-21E2-00628,TMG,14625.0
EII-CNS-LB-0001,IDS-21E2-00376,TMG,1000.0
EII-CNS-OT-0005,IDS-21E2-00588,TMG,1750.0
102671,IDS-21E2-00125,TMG,212500.0
105695,IDS-21E2-00562,IGS,21600.0
105695,IDS-21E2-00325,IGS,27000.0
105695,IDS-21E2-00056,IGS,48600.0
111938,IDS-21E2-00039,TMG,875.0
118140,IDS-21E2-00114,IGS,1400.0
118270,IDS-21E2-00368,TMG,15300.0
119192,IDS-21E2-01080,IGS,18750.0
119396,IDS-21E2-00565,IGS,7500.0
119852,IDS-21E2-00708,IGS,377250.0
138531,IDS-21E2-00028,IGS,108850.0
138531,IDS-21E2-00660,IGS,62200.0
138872,IDS-21E2-00624,IGS,13825.0
141663,IDS-21E2-00608,TMG,26250.0
142120,IDS-21E2-00816,IGS,6000.0
142120,IDS-21E2-00560,IGS,10800.0
142651,IDS-21E2-00039,IGS,500.0
149244,IDS-21E2-00054,TMG,32300.0
149286,IDS-21E2-00316,IGS,200.0
700536-4,IDS-21E2-00320,TMG,45050.0
EII-CNS-OT-0007,IDS-21E2-00596,IGS,1050.0
102519,IDS-21E2-00039,TMG,1000.0
103557,IDS-21E2-00321,IGS,2600.0
109456,IDS-21E2-00580,IGS,1575.0
112048,IDS-21E2-00592,IGS,59400.0
119192,IDS-21E2-00372,TMG,18750.0
125880,IDS-21E2-00436,TMG,16250.0
129713,IDS-21E2-00565,TMG,10850.0
133414,IDS-21E2-00086,IGS,800.0
135506,IDS-21E2-00125,TMG,255000.0
135677,IDS-21E2-00114,TMG,54000.0
135677,IDS-21E2-00885,TMG,18900.0
139895,IDS-21E2-00320,TMG,3600.0
140656,IDS-21E2-00432,IGS,1200.0
140949,IDS-21E2-01074,IGS,600.0
142120,IDS-21E2-00372,TMG,4800.0
145340,IDS-21E2-00564,TMG,535500.0
700536-2,IDS-21E2-00039,IGS,9750.0
700536-3,IDS-21E2-00324,TMG,5775.0
EII-CNS-OT-0030,IDS-21E2-00372,TMG,1400.0
1000457,IDS-21E2-01089,TMG,109400.0
102671,IDS-21E2-00436,IGS,42500.0
103557,IDS-21E2-00056,TMG,2600.0
108259,IDS-21E2-00324,TMG,1937925.0
108259,IDS-21E2-00597,IGS,195750.0
108259,IDS-21E2-00324,IGS,978750.0
111742,IDS-21E2-00436,TMG,55000.0
112048,IDS-21E2-00372,TMG,46200.0
112824,IDS-21E2-00039,TMG,250.0
114717,IDS-21E2-01092,IGS,63400.0
115657,IDS-21E2-00054,IGS,2450.0
117232,IDS-21E2-00328,IGS,6475.0
118578,IDS-21E2-00028,IGS,5525.0
119027,IDS-21E2-00320,IGS,4025.0
119852,IDS-21E2-00344,IGS,452700.0
119852,IDS-21E2-00352,TMG,201200.0
119852,IDS-21E2-00086,IGS,4200050.0
121969,IDS-21E2-00564,TMG,98750.0
123234,IDS-21E2-00596,TMG,4550.0
125168,IDS-21E2-00056,IGS,1250.0
125880,IDS-21E2-00566,TMG,13000.0
135506,IDS-21E2-00692,IGS,30000.0
135677,IDS-21E2-00560,IGS,113400.0
138212,IDS-21E2-00039,TMG,86400.0
139272,IDS-21E2-00564,IGS,17250.0
147755,IDS-21E2-00560,TMG,6750.0
700567-2,IDS-21E2-00336,IGS,750.0
1000457,IDS-21E2-00694,TMG,136750.0
100124,IDS-21E2-00028,TMG,5500.0
102671,IDS-21E2-00566,TMG,17500.0
105695,IDS-21E2-00374,TMG,27000.0
108259,IDS-21E2-00572,TMG,195750.0
111071,IDS-21E2-00101,TMG,3750.0
112048,IDS-21E2-00080,TMG,92400.0
114717,IDS-21E2-00565,IGS,221900.0
115418,IDS-21E2-00101,TMG,15000.0
119192,IDS-21E2-00565,TMG,13125.0
120887,IDS-21E2-00566,TMG,4750.0
125880,IDS-21E2-00324,TMG,13000.0
132453,IDS-21E2-00317,TMG,3600.0
135506,IDS-21E2-00574,IGS,30000.0
138872,IDS-21E2-00628,IGS,19750.0
141305,IDS-21E2-00056,TMG,7175.0
146163,IDS-21E2-00624,IGS,175.0
147831,IDS-21E2-00101,TMG,13800.0
700527,IDS-21E2-01140,IGS,700.0
1000457,IDS-21E2-00316,TMG,191450.0
102565,IDS-21E2-00596,IGS,39375.0
102565,IDS-21E2-00083,IGS,39375.0
105449,IDS-21E2-00039,IGS,2800.0
105581,IDS-21E2-00340,IGS,37750.0
108259,IDS-21E2-00568,IGS,137025.0
108259,IDS-21E2-00352,IGS,352350.0
113854,IDS-21E2-00564,IGS,5775.0
119396,IDS-21E2-00080,IGS,6000.0
120887,IDS-21E2-00576,TMG,4750.0
122829,IDS-21E2-00321,TMG,2000.0
127229,IDS-21E2-00624,IGS,5000.0
128313,IDS-21E2-00125,TMG,6300.0
131156,IDS-21E2-00432,TMG,2450.0
133253,IDS-21E2-00101,TMG,1250.0
133253,IDS-21E2-00820,IGS,1250.0
135677,IDS-21E2-01077,TMG,27000.0
138212,IDS-21E2-00101,TMG,28800.0
142120,IDS-21E2-00028,TMG,4800.0
145340,IDS-21E2-00054,TMG,260100.0
148065,IDS-21E2-00086,IGS,400.0
700536-2,IDS-21E2-00560,IGS,7800.0
700567-1,IDS-21E2-00732,TMG,4600.0
1000457,IDS-21E2-01144,IGS,109400.0
1000457,IDS-21E2-00565,IGS,464950.0
105449,IDS-21E2-00368,IGS,2450.0
108259,IDS-21E2-00832,TMG,195750.0
112824,IDS-21E2-00125,TMG,175.0
113854,IDS-21E2-00056,IGS,8250.0
114717,IDS-21E2-01073,TMG,158500.0
121793,IDS-21E2-00101,TMG,48450.0
126928,IDS-21E2-00054,IGS,2450.0
129257,IDS-21E2-00039,IGS,525.0
131536,IDS-21E2-00820,IGS,3250.0
133133,IDS-21E2-00372,IGS,59625.0
138872,IDS-21E2-00054,IGS,33575.0
141663,IDS-21E2-00101,IGS,21000.0
145340,IDS-21E2-00576,TMG,35700.0
147831,IDS-21E2-00374,TMG,17250.0
EII-CNS-OT-0005,IDS-21E2-00629,IGS,2000.0
EII-CNS-OT-0026,IDS-21E2-00632,TMG,1250.0
100107,IDS-21E2-00056,TMG,875.0
108259,IDS-21E2-00332,TMG,156600.0
108259,IDS-21E2-00565,TMG,724275.0
112296,IDS-21E2-00816,IGS,4250.0
117019,IDS-21E2-00125,IGS,29500.0
118270,IDS-21E2-00114,TMG,6300.0
119027,IDS-21E2-00824,TMG,5750.0
119852,IDS-21E2-00080,IGS,2867100.0
119852,IDS-21E2-00752,TMG,377250.0
133081,IDS-21E2-00884,TMG,1600.0
138531,IDS-21E2-00880,TMG,194375.0
138531,IDS-21E2-00372,TMG,450950.0
141663,IDS-21E2-00054,IGS,47250.0
149244,IDS-21E2-00566,IGS,19000.0
700536-2,IDS-21E2-00083,TMG,17550.0
