Lot No_,Bin Code,Item No_,Min_Registering_Date,Quantity,Zone Code,Days from Registration
IDS-21E2-00560,TMG,111742,04-03-2021,1825,TMG,677
IDS-21E2-00560,TMG,111938,05-05-2021,200,TMG,615
IDS-21E2-00560,TMG,112048,09-03-2021,1750,TMG,672
IDS-21E2-00560,TMG,112296,29-09-2021,425,TMG,468
IDS-21E2-00560,TMG,113854,14-01-2022,250,TMG,361
IDS-21E2-00560,TMG,114717,03-04-2021,4250,TMG,647
IDS-21E2-00560,TMG,115418,22-02-2021,375,TMG,687
IDS-21E2-00560,TMG,115657,19-05-2022,200,TMG,236
IDS-21E2-00560,TMG,116912,10-03-2021,625,TMG,671
IDS-21E2-00560,TMG,117019,19-11-2021,250,TMG,417
IDS-21E2-00560,TMG,117232,03-04-2021,450,TMG,647
IDS-21E2-00560,TMG,117871,20-07-2021,175,TMG,539
IDS-21E2-00560,TMG,118140,06-12-2021,200,TMG,400
IDS-21E2-00560,TMG,118475,19-05-2021,350,TMG,601
IDS-21E2-00560,TMG,118578,05-08-2021,175,TMG,523
IDS-21E2-00560,TMG,119131,02-01-2022,200,TMG,373
IDS-21E2-00560,TMG,119192,19-07-2021,375,TMG,540
IDS-21E2-00560,TMG,119396,29-04-2022,250,TMG,256
IDS-21E2-00560,TMG,119852,16-02-2021,9650,TMG,693
IDS-21E2-00560,TMG,120768,07-09-2022,175,TMG,125
IDS-21E2-00560,TMG,120887,04-08-2021,450,TMG,524
IDS-21E2-00560,TMG,120958,20-04-2022,200,TMG,265
IDS-21E2-00560,TMG,121793,21-05-2021,500,TMG,599
IDS-21E2-00560,TMG,121969,21-03-2021,1300,TMG,660
IDS-21E2-00560,TMG,122402,13-03-2021,350,TMG,668
IDS-21E2-00560,TMG,123234,11-02-2022,175,TMG,333
IDS-21E2-00560,TMG,123431,25-01-2022,250,TMG,350
IDS-21E2-00560,TMG,123546,30-04-2021,800,TMG,620
IDS-21E2-00560,TMG,123570,30-04-2022,200,TMG,255
IDS-21E2-00560,TMG,123625,16-03-2022,200,TMG,300
IDS-21E2-00560,TMG,123759,13-02-2021,1200,TMG,696
IDS-21E2-00560,TMG,124257,15-07-2022,175,TMG,179
IDS-21E2-00560,TMG,124914,24-12-2021,175,TMG,382
IDS-21E2-00560,TMG,125391,19-05-2021,175,TMG,601
IDS-21E2-00560,TMG,125948,04-06-2021,375,TMG,585
IDS-21E2-00560,TMG,127175,09-03-2022,175,TMG,307
IDS-21E2-00560,TMG,127229,22-04-2022,175,TMG,263
IDS-21E2-00560,TMG,128683,23-05-2022,200,TMG,232
IDS-21E2-00560,TMG,128916,05-02-2022,200,TMG,339
IDS-21E2-00560,TMG,129315,27-06-2021,200,TMG,562
IDS-21E2-00560,TMG,129713,23-01-2022,600,TMG,352
IDS-21E2-00560,TMG,132352,31-01-2022,250,TMG,344
IDS-21E2-00560,TMG,132399,12-05-2022,175,TMG,243
IDS-21E2-00560,TMG,132453,10-08-2022,250,TMG,153
IDS-21E2-00560,TMG,133133,22-05-2021,800,TMG,598
IDS-21E2-00560,TMG,135506,08-05-2021,1775,TMG,612
IDS-21E2-00560,TMG,135677,16-03-2021,2300,TMG,665
IDS-21E2-00560,TMG,135722,30-06-2021,175,TMG,559
IDS-21E2-00560,TMG,137932,07-06-2021,175,TMG,582
IDS-21E2-00560,TMG,137963,17-04-2021,1950,TMG,633
IDS-21E2-00560,TMG,138212,12-05-2021,1000,TMG,608
IDS-21E2-00560,TMG,138531,28-03-2021,3100,TMG,653
IDS-21E2-00560,TMG,138872,15-02-2021,550,TMG,694
IDS-21E2-00560,TMG,139895,02-04-2022,200,TMG,283
IDS-21E2-00560,TMG,140147,25-10-2022,250,TMG,77
IDS-21E2-00560,TMG,140281,21-10-2021,450,TMG,446
IDS-21E2-00560,TMG,140546,20-09-2022,250,TMG,112
IDS-21E2-00560,TMG,141305,12-07-2022,200,TMG,182
IDS-21E2-00560,TMG,141663,21-03-2021,1100,TMG,660
IDS-21E2-00560,TMG,142120,28-06-2021,425,TMG,561
IDS-21E2-00560,TMG,143236,16-09-2021,350,TMG,481
IDS-21E2-00560,TMG,145340,21-02-2021,2300,TMG,688
IDS-21E2-00560,TMG,145415,10-02-2021,550,TMG,699
IDS-21E2-00560,TMG,146860,19-03-2021,425,TMG,662
IDS-21E2-00560,TMG,146940,12-12-2021,175,TMG,394
IDS-21E2-00560,TMG,147359,06-07-2022,250,TMG,188
IDS-21E2-00560,TMG,147755,27-06-2021,250,TMG,562
IDS-21E2-00560,TMG,147831,19-09-2021,1100,TMG,478
IDS-21E2-00560,TMG,148582,02-10-2022,175,TMG,100
IDS-21E2-00560,TMG,148780,15-08-2022,250,TMG,148
IDS-21E2-00560,TMG,700536-1,11-10-2021,200,TMG,456
IDS-21E2-00560,TMG,700536-2,20-11-2021,250,TMG,416
IDS-21E2-00560,TMG,700536-3,21-04-2021,175,TMG,629
IDS-21E2-00560,TMG,700536-4,07-05-2021,2725,TMG,613
IDS-21E2-00560,TMG,700567-1,21-03-2022,450,TMG,295
IDS-21E2-00560,TMG,700567-2,26-04-2021,175,TMG,624
IDS-21E2-00560,TMG,EII-CNS-OT-0006,18-06-2022,200,TMG,206
IDS-21E2-00560,TMG,EII-CNS-OT-0008,17-03-2021,450,TMG,664
IDS-21E2-00560,TMG,EII-CNS-OT-0025,04-05-2021,1925,TMG,616
IDS-21E2-00560,TMG,EII-CNS-OT-0029,21-11-2022,175,TMG,50
IDS-21E2-00560,TMG.1,135677,30-11-2022,175,TMG,41
IDS-21E2-00561,IGS,1000457,30-03-2021,950,IGS,651
IDS-21E2-00561,IGS,100676,14-08-2021,175,IGS,514
IDS-21E2-00561,IGS,102108,11-11-2022,175,IGS,60
IDS-21E2-00561,IGS,102565,22-03-2022,425,IGS,294
IDS-21E2-00561,IGS,102957,16-02-2022,175,IGS,328
IDS-21E2-00561,IGS,108259,20-04-2021,700,IGS,630
IDS-21E2-00561,IGS,114717,11-02-2021,850,IGS,698
IDS-21E2-00561,IGS,115418,23-07-2021,175,IGS,536
IDS-21E2-00561,IGS,119191,11-12-2022,250,IGS,30
IDS-21E2-00561,IGS,119852,01-03-2021,825,IGS,680
IDS-21E2-00561,IGS,122402,28-04-2022,250,IGS,257
IDS-21E2-00561,IGS,123546,16-07-2021,175,IGS,543
IDS-21E2-00561,IGS,125909,15-07-2021,200,IGS,544
IDS-21E2-00561,IGS,128313,01-02-2022,250,IGS,343
IDS-21E2-00561,IGS,133133,06-02-2022,175,IGS,338
IDS-21E2-00561,IGS,133253,13-06-2022,200,IGS,211
IDS-21E2-00561,IGS,134072,03-11-2021,200,IGS,433
IDS-21E2-00561,IGS,135677,01-06-2022,175,IGS,223
IDS-21E2-00561,IGS,135722,11-01-2022,200,IGS,364
IDS-21E2-00561,IGS,137932,21-06-2021,175,IGS,568
IDS-21E2-00561,IGS,138212,01-04-2021,250,IGS,649
IDS-21E2-00561,IGS,138531,21-05-2022,425,IGS,234
IDS-21E2-00561,IGS,138872,16-07-2022,200,IGS,178
IDS-21E2-00561,IGS,139272,31-08-2022,200,IGS,132
IDS-21E2-00561,IGS,139713,07-07-2022,250,IGS,187
IDS-21E2-00561,IGS,140656,07-07-2021,250,IGS,552
IDS-21E2-00561,IGS,142120,15-09-2021,250,IGS,482
IDS-21E2-00561,IGS,144768,02-03-2021,175,IGS,679
IDS-21E2-00561,IGS,145340,22-10-2022,425,IGS,80
IDS-21E2-00561,IGS,146940,07-05-2021,200,IGS,613
IDS-21E2-00561,IGS,147359,03-05-2021,200,IGS,617
IDS-21E2-00561,IGS,700536-2,14-03-2022,250,IGS,302
IDS-21E2-00561,IGS,EII-CNS-OT-0025,28-06-2021,175,IGS,561
IDS-21E2-00561,TMG,1000457,20-08-2021,1175,TMG,508
IDS-21E2-00561,TMG,102565,04-10-2021,500,TMG,463
IDS-21E2-00561,TMG,102671,01-08-2021,1050,TMG,527
IDS-21E2-00561,TMG,105581,09-07-2021,200,TMG,550
IDS-21E2-00561,TMG,107873,09-12-2022,175,TMG,32
IDS-21E2-00561,TMG,107954,06-11-2021,175,TMG,430
IDS-21E2-00561,TMG,108259,05-03-2021,1925,TMG,676
IDS-21E2-00561,TMG,111742,28-02-2022,425,TMG,316
IDS-21E2-00561,TMG,112048,30-11-2022,250,TMG,41
IDS-21E2-00561,TMG,114717,01-04-2021,1900,TMG,649
IDS-21E2-00561,TMG,119027,23-11-2021,175,TMG,413
IDS-21E2-00561,TMG,119191,22-05-2021,250,TMG,598
IDS-21E2-00561,TMG,119852,06-04-2021,2700,TMG,644
IDS-21E2-00561,TMG,121571,04-06-2021,450,TMG,585
IDS-21E2-00561,TMG,121969,30-05-2021,250,TMG,590
IDS-21E2-00561,TMG,123625,13-06-2022,175,TMG,211
IDS-21E2-00561,TMG,123759,25-02-2022,250,TMG,319
IDS-21E2-00561,TMG,135506,08-08-2021,200,TMG,520
IDS-21E2-00561,TMG,135677,07-12-2021,200,TMG,399
IDS-21E2-00561,TMG,135722,21-08-2021,375,TMG,507
IDS-21E2-00561,TMG,137963,21-07-2021,625,TMG,538
IDS-21E2-00561,TMG,139272,12-03-2021,600,TMG,669
IDS-21E2-00561,TMG,145340,02-11-2021,175,TMG,434
IDS-21E2-00561,TMG,145415,24-11-2021,250,TMG,412
IDS-21E2-00561,TMG,146860,20-11-2021,200,TMG,416
IDS-21E2-00561,TMG,147755,28-11-2022,200,TMG,43
IDS-21E2-00561,TMG,147831,19-11-2021,250,TMG,417
IDS-21E2-00561,TMG,148935,18-07-2021,175,TMG,541
IDS-21E2-00561,TMG,149244,16-05-2021,800,TMG,604
IDS-21E2-00561,TMG,EII-CNS-OT-0025,25-05-2021,375,TMG,595
IDS-21E2-00562,IGS,1000457,26-10-2022,200,IGS,76
IDS-21E2-00562,IGS,102565,23-06-2021,425,IGS,566
IDS-21E2-00562,IGS,102671,25-04-2022,250,IGS,260
IDS-21E2-00562,IGS,105581,17-12-2022,175,IGS,24
IDS-21E2-00562,IGS,105695,09-12-2021,200,IGS,397
IDS-21E2-00562,IGS,108259,16-04-2021,825,IGS,634
IDS-21E2-00562,IGS,111742,26-02-2021,200,IGS,683
IDS-21E2-00562,IGS,114717,04-11-2021,575,IGS,432
IDS-21E2-00562,IGS,119396,13-11-2021,200,IGS,423
IDS-21E2-00562,IGS,119852,15-03-2021,550,IGS,666
IDS-21E2-00562,IGS,120958,01-12-2022,250,IGS,40
IDS-21E2-00562,IGS,121571,04-07-2022,250,IGS,190
IDS-21E2-00562,IGS,130347,27-06-2021,250,IGS,562
IDS-21E2-00562,IGS,138531,02-04-2021,725,IGS,648
IDS-21E2-00562,IGS,140150,24-01-2022,250,IGS,351
IDS-21E2-00562,IGS,145340,10-02-2021,250,IGS,699
IDS-21E2-00562,IGS,148476,05-05-2021,200,IGS,615
IDS-21E2-00562,IGS,700536-4,24-07-2021,250,IGS,535
IDS-21E2-00562,IGS,700567-2,14-02-2021,175,IGS,695
IDS-21E2-00562,IGS,EII-CNS-OT-0025,03-08-2022,200,IGS,160
IDS-21E2-00562,TMG,1000457,03-10-2021,350,TMG,464
IDS-21E2-00562,TMG,102565,23-10-2021,175,TMG,444
IDS-21E2-00562,TMG,105581,15-06-2021,450,TMG,574
IDS-21E2-00562,TMG,108259,16-02-2021,1575,TMG,693
IDS-21E2-00562,TMG,111742,27-07-2021,175,TMG,532
IDS-21E2-00562,TMG,113854,04-05-2021,250,TMG,616
IDS-21E2-00562,TMG,114717,12-06-2022,175,TMG,212
IDS-21E2-00562,TMG,119370,09-02-2022,175,TMG,335
IDS-21E2-00562,TMG,119852,21-03-2021,825,TMG,660
IDS-21E2-00562,TMG,131664,18-12-2021,200,TMG,388
IDS-21E2-00562,TMG,133133,31-08-2022,200,TMG,132
IDS-21E2-00562,TMG,134072,12-09-2021,175,TMG,485
IDS-21E2-00562,TMG,136998,24-04-2021,425,TMG,626
IDS-21E2-00562,TMG,137963,13-08-2022,175,TMG,150
IDS-21E2-00562,TMG,139272,25-09-2021,175,TMG,472
IDS-21E2-00562,TMG,145340,02-01-2022,200,TMG,373
IDS-21E2-00563,IGS,1000457,09-04-2021,200,IGS,641
IDS-21E2-00563,IGS,119852,01-04-2021,175,IGS,649
IDS-21E2-00563,TMG,108259,23-07-2022,175,TMG,171
IDS-21E2-00563,TMG,123759,21-11-2022,250,TMG,50
IDS-21E2-00563,TMG,138531,07-05-2022,250,TMG,248
IDS-21E2-00564,IGS,1000457,10-03-2021,4325,IGS,671
IDS-21E2-00564,IGS,100124,25-02-2022,200,IGS,319
IDS-21E2-00564,IGS,100441,07-08-2022,500,IGS,156
IDS-21E2-00564,IGS,102519,05-04-2022,175,IGS,280
IDS-21E2-00564,IGS,102565,22-05-2021,1750,IGS,598
IDS-21E2-00564,IGS,102671,01-06-2021,575,IGS,588
IDS-21E2-00564,IGS,103813,05-06-2021,425,IGS,584
IDS-21E2-00564,IGS,105581,11-07-2021,375,IGS,548
IDS-21E2-00564,IGS,105695,13-04-2021,250,IGS,637
IDS-21E2-00564,IGS,108259,13-02-2021,6075,IGS,696
IDS-21E2-00564,IGS,108641,19-11-2022,200,IGS,52
IDS-21E2-00564,IGS,108730,21-04-2022,250,IGS,264
IDS-21E2-00564,IGS,111266,20-05-2021,250,IGS,600
IDS-21E2-00564,IGS,111434,12-11-2022,250,IGS,59
IDS-21E2-00564,IGS,111742,20-03-2021,2625,IGS,661
IDS-21E2-00564,IGS,111938,12-11-2022,175,IGS,59
IDS-21E2-00564,IGS,112048,20-03-2021,450,IGS,661
IDS-21E2-00564,IGS,112296,18-07-2021,175,IGS,541
IDS-21E2-00564,IGS,113854,26-08-2021,175,IGS,502
IDS-21E2-00564,IGS,114717,07-03-2021,5175,IGS,674
IDS-21E2-00564,IGS,116912,03-05-2022,250,IGS,252
IDS-21E2-00564,IGS,117019,12-07-2021,550,IGS,547
IDS-21E2-00564,IGS,117232,28-05-2021,850,IGS,592
IDS-21E2-00564,IGS,117871,22-05-2021,375,IGS,598
IDS-21E2-00564,IGS,118270,05-05-2021,175,IGS,615
IDS-21E2-00564,IGS,119027,31-07-2021,700,IGS,528
IDS-21E2-00564,IGS,119191,16-11-2022,250,IGS,55
IDS-21E2-00564,IGS,119852,16-02-2021,7450,IGS,693
IDS-21E2-00564,IGS,120887,06-03-2021,200,IGS,675
IDS-21E2-00564,IGS,121793,19-08-2021,625,IGS,509
IDS-21E2-00564,IGS,121897,05-04-2022,175,IGS,280
IDS-21E2-00564,IGS,121969,25-08-2021,1075,IGS,503
IDS-21E2-00564,IGS,122106,21-06-2021,250,IGS,568
IDS-21E2-00564,IGS,122829,22-05-2021,450,IGS,598
IDS-21E2-00564,IGS,122967,13-12-2021,250,IGS,393
IDS-21E2-00564,IGS,123546,29-07-2022,250,IGS,165
IDS-21E2-00564,IGS,123625,24-07-2021,500,IGS,535
IDS-21E2-00564,IGS,123759,14-04-2021,650,IGS,636
IDS-21E2-00564,IGS,125391,12-08-2021,200,IGS,516
IDS-21E2-00564,IGS,125880,19-11-2021,200,IGS,417
IDS-21E2-00564,IGS,125948,02-12-2021,250,IGS,404
IDS-21E2-00564,IGS,127229,21-02-2021,200,IGS,688
IDS-21E2-00564,IGS,127431,04-09-2022,175,IGS,128
IDS-21E2-00564,IGS,129713,11-06-2021,600,IGS,578
IDS-21E2-00564,IGS,130121,23-10-2021,250,IGS,444
IDS-21E2-00564,IGS,132453,26-07-2022,250,IGS,168
IDS-21E2-00564,IGS,132796,01-11-2022,250,IGS,70
IDS-21E2-00564,IGS,133133,18-09-2021,1950,IGS,479
IDS-21E2-00564,IGS,135506,30-09-2021,450,IGS,467
IDS-21E2-00564,IGS,135677,10-03-2021,200,IGS,671
IDS-21E2-00564,IGS,135722,11-07-2021,175,IGS,548
IDS-21E2-00564,IGS,137932,03-10-2021,350,IGS,464
IDS-21E2-00564,IGS,137963,16-02-2021,625,IGS,693
IDS-21E2-00564,IGS,138212,20-05-2022,175,IGS,235
IDS-21E2-00564,IGS,138531,20-03-2021,1925,IGS,661
IDS-21E2-00564,IGS,139272,30-08-2021,375,IGS,498
IDS-21E2-00564,IGS,139895,05-03-2022,350,IGS,311
IDS-21E2-00564,IGS,141305,07-03-2022,250,IGS,309
IDS-21E2-00564,IGS,141663,18-02-2021,1025,IGS,691
IDS-21E2-00564,IGS,145340,15-06-2021,1550,IGS,574
IDS-21E2-00564,IGS,145415,20-04-2021,200,IGS,630
IDS-21E2-00564,IGS,146373,01-01-2022,425,IGS,374
IDS-21E2-00564,IGS,147359,25-01-2022,250,IGS,350
IDS-21E2-00564,IGS,147831,13-03-2021,175,IGS,668
IDS-21E2-00564,IGS,147945,27-01-2022,250,IGS,348
IDS-21E2-00564,IGS,149104,12-02-2021,400,IGS,697
IDS-21E2-00564,IGS,149244,16-07-2021,1400,IGS,543
IDS-21E2-00564,IGS,700526-1,21-04-2022,250,IGS,264
IDS-21E2-00564,IGS,700527,01-02-2022,250,IGS,343
IDS-21E2-00564,IGS,700536-2,13-02-2021,500,IGS,696
IDS-21E2-00564,IGS,700536-3,21-10-2022,200,IGS,81
IDS-21E2-00564,IGS,700536-4,17-02-2021,950,IGS,692
IDS-21E2-00564,IGS,EII-CNS-CC-0002,12-02-2021,175,IGS,697
IDS-21E2-00564,IGS,EII-CNS-LB-0001,05-05-2022,250,IGS,250
IDS-21E2-00564,IGS,EII-CNS-OT-0025,03-06-2021,400,IGS,586
IDS-21E2-00564,IGS,EII-CNS-OT-0029,16-07-2022,250,IGS,178
IDS-21E2-00564,TMG,1000457,11-03-2021,7950,TMG,670
IDS-21E2-00564,TMG,100124,12-06-2021,250,TMG,577
IDS-21E2-00564,TMG,100441,15-10-2021,350,TMG,452
IDS-21E2-00564,TMG,102482,18-07-2022,250,TMG,176
IDS-21E2-00564,TMG,102565,27-03-2021,3100,TMG,654
IDS-21E2-00564,TMG,102671,09-03-2021,775,TMG,672
IDS-21E2-00564,TMG,103451,12-11-2022,175,TMG,59
IDS-21E2-00564,TMG,103813,28-03-2021,400,TMG,653
IDS-21E2-00564,TMG,104195,13-03-2021,250,TMG,668
IDS-21E2-00564,TMG,104279,04-09-2021,500,TMG,493
IDS-21E2-00564,TMG,104754,03-08-2021,250,TMG,525
IDS-21E2-00564,TMG,105449,17-06-2021,250,TMG,572
IDS-21E2-00564,TMG,105581,23-05-2021,375,TMG,597
IDS-21E2-00564,TMG,105663,07-09-2022,250,TMG,125
IDS-21E2-00564,TMG,105695,05-01-2022,425,TMG,370
IDS-21E2-00564,TMG,108023,11-09-2021,200,TMG,486
IDS-21E2-00564,TMG,108259,03-03-2021,9775,TMG,678
IDS-21E2-00564,TMG,108641,11-02-2021,425,TMG,698
IDS-21E2-00564,TMG,109456,30-04-2022,175,TMG,255
IDS-21E2-00564,TMG,111071,30-10-2021,250,TMG,437
IDS-21E2-00564,TMG,111266,16-12-2021,175,TMG,390
IDS-21E2-00564,TMG,111742,19-05-2021,2175,TMG,601
IDS-21E2-00564,TMG,112048,14-05-2021,1900,TMG,606
IDS-21E2-00564,TMG,112296,28-07-2022,175,TMG,166
IDS-21E2-00564,TMG,114717,16-02-2021,4625,TMG,693
IDS-21E2-00564,TMG,115418,20-06-2021,550,TMG,569
IDS-21E2-00564,TMG,116054,12-08-2021,200,TMG,516
IDS-21E2-00564,TMG,116994,20-12-2021,200,TMG,386
IDS-21E2-00564,TMG,117019,08-03-2021,925,TMG,673
IDS-21E2-00564,TMG,117232,25-06-2021,375,TMG,564
IDS-21E2-00564,TMG,117871,08-02-2022,175,TMG,336
IDS-21E2-00564,TMG,118270,27-09-2021,175,TMG,470
IDS-21E2-00564,TMG,118475,09-04-2022,250,TMG,276
IDS-21E2-00564,TMG,118653,06-11-2021,175,TMG,430
IDS-21E2-00564,TMG,119027,06-06-2021,400,TMG,583
IDS-21E2-00564,TMG,119192,11-03-2021,600,TMG,670
IDS-21E2-00564,TMG,119396,20-05-2021,425,TMG,600
IDS-21E2-00564,TMG,119852,05-04-2021,8525,TMG,645
IDS-21E2-00564,TMG,120377,15-04-2021,200,TMG,635
IDS-21E2-00564,TMG,120768,16-12-2022,200,TMG,25
IDS-21E2-00564,TMG,120887,22-06-2021,950,TMG,567
IDS-21E2-00564,TMG,121969,21-03-2021,1250,TMG,660
IDS-21E2-00564,TMG,123248,17-11-2021,200,TMG,419
IDS-21E2-00564,TMG,123498,02-12-2022,200,TMG,39
IDS-21E2-00564,TMG,123546,20-08-2021,425,TMG,508
IDS-21E2-00564,TMG,123625,28-10-2021,250,TMG,439
IDS-21E2-00564,TMG,123759,02-10-2021,775,TMG,465
IDS-21E2-00564,TMG,125880,19-05-2021,350,TMG,601
IDS-21E2-00564,TMG,125948,29-03-2021,200,TMG,652
IDS-21E2-00564,TMG,128313,31-05-2021,250,TMG,589
IDS-21E2-00564,TMG,129713,13-10-2022,250,TMG,89
IDS-21E2-00564,TMG,130347,31-05-2022,250,TMG,224
IDS-21E2-00564,TMG,130371,18-03-2021,175,TMG,663
IDS-21E2-00564,TMG,131886,14-03-2021,175,TMG,667
IDS-21E2-00564,TMG,132453,05-11-2022,250,TMG,66
IDS-21E2-00564,TMG,133014,18-08-2022,175,TMG,145
IDS-21E2-00564,TMG,133133,11-05-2021,575,TMG,609
IDS-21E2-00564,TMG,134072,21-03-2021,450,TMG,660
IDS-21E2-00564,TMG,135506,01-03-2021,1875,TMG,680
IDS-21E2-00564,TMG,135677,28-06-2021,650,TMG,561
IDS-21E2-00564,TMG,135722,14-09-2021,450,TMG,483
IDS-21E2-00564,TMG,136704,05-08-2022,250,TMG,158
IDS-21E2-00564,TMG,137932,22-10-2021,875,TMG,445
IDS-21E2-00564,TMG,137963,11-02-2021,2475,TMG,698
IDS-21E2-00564,TMG,138531,28-02-2021,4125,TMG,681
IDS-21E2-00564,TMG,138872,22-10-2021,250,TMG,445
IDS-21E2-00564,TMG,138924,21-09-2021,375,TMG,476
IDS-21E2-00564,TMG,139272,20-06-2021,175,TMG,569
IDS-21E2-00564,TMG,139511,29-04-2022,250,TMG,256
IDS-21E2-00564,TMG,139895,13-03-2021,175,TMG,668
IDS-21E2-00564,TMG,140614,11-11-2022,175,TMG,60
IDS-21E2-00564,TMG,140656,19-08-2021,450,TMG,509
IDS-21E2-00564,TMG,141663,27-05-2021,675,TMG,593
IDS-21E2-00564,TMG,142120,16-03-2022,200,TMG,300
IDS-21E2-00564,TMG,143108,16-12-2022,250,TMG,25
IDS-21E2-00564,TMG,144905,28-10-2022,250,TMG,74
IDS-21E2-00564,TMG,145340,14-06-2021,2625,TMG,575
IDS-21E2-00564,TMG,145415,30-09-2021,250,TMG,467
IDS-21E2-00564,TMG,145433,24-12-2021,175,TMG,382
IDS-21E2-00564,TMG,146373,08-03-2021,375,TMG,673
IDS-21E2-00564,TMG,147359,28-03-2022,175,TMG,288
IDS-21E2-00564,TMG,147755,20-09-2022,200,TMG,112
IDS-21E2-00564,TMG,147831,16-07-2021,775,TMG,543
IDS-21E2-00564,TMG,149244,31-05-2021,500,TMG,589
IDS-21E2-00564,TMG,700526-1,13-10-2021,575,TMG,454
IDS-21E2-00564,TMG,700536-1,27-04-2022,200,TMG,258
IDS-21E2-00564,TMG,700536-2,05-07-2022,175,TMG,189
IDS-21E2-00564,TMG,700536-3,11-08-2021,400,TMG,517
IDS-21E2-00564,TMG,700536-4,22-11-2021,1700,TMG,414
IDS-21E2-00564,TMG,EII-CNS-OT-0008,14-08-2021,200,TMG,514
IDS-21E2-00564,TMG,EII-CNS-OT-0025,08-03-2021,875,TMG,673
IDS-21E2-00564,TMG,EII-CNS-OT-0030,07-03-2021,200,TMG,674
IDS-21E2-00565,IGS,1000457,08-04-2021,850,IGS,642
IDS-21E2-00565,IGS,104881,28-03-2021,250,IGS,653
IDS-21E2-00565,IGS,108259,15-04-2021,750,IGS,635
IDS-21E2-00565,IGS,111742,02-08-2021,400,IGS,526
IDS-21E2-00565,IGS,114717,11-03-2022,700,IGS,305
IDS-21E2-00565,IGS,117019,26-07-2022,375,IGS,168
IDS-21E2-00565,IGS,119192,28-12-2022,200,IGS,13
IDS-21E2-00565,IGS,119396,24-08-2022,250,IGS,139
IDS-21E2-00565,IGS,119852,22-06-2021,400,IGS,567
IDS-21E2-00565,IGS,125880,07-01-2022,375,IGS,368
IDS-21E2-00565,IGS,138212,11-05-2022,250,IGS,244
IDS-21E2-00565,IGS,142120,16-12-2021,175,IGS,390
IDS-21E2-00565,IGS,145340,14-04-2021,175,IGS,636
IDS-21E2-00565,IGS,146604,17-05-2021,200,IGS,603
IDS-21E2-00565,IGS,147359,23-06-2022,250,IGS,201
IDS-21E2-00565,IGS,147831,15-01-2022,200,IGS,360
IDS-21E2-00565,IGS,149244,03-05-2021,175,IGS,617
IDS-21E2-00565,IGS,700536-1,01-07-2021,200,IGS,558
IDS-21E2-00565,IGS,700536-4,13-04-2021,425,IGS,637
IDS-21E2-00565,IGS,EII-CNS-OT-0025,15-05-2021,250,IGS,605
IDS-21E2-00565,TMG,1000457,18-06-2021,500,TMG,571
IDS-21E2-00565,TMG,102565,12-08-2021,450,TMG,516
IDS-21E2-00565,TMG,102671,23-05-2021,175,TMG,597
IDS-21E2-00565,TMG,103451,18-05-2021,250,TMG,602
IDS-21E2-00565,TMG,108259,10-02-2021,925,TMG,699
IDS-21E2-00565,TMG,112048,01-11-2021,250,TMG,435
IDS-21E2-00565,TMG,114717,03-07-2021,675,TMG,556
IDS-21E2-00565,TMG,117871,01-05-2021,175,TMG,619
IDS-21E2-00565,TMG,119191,17-02-2022,175,TMG,327
IDS-21E2-00565,TMG,119192,21-03-2022,175,TMG,295
IDS-21E2-00565,TMG,119370,25-11-2022,200,TMG,46
IDS-21E2-00565,TMG,119852,08-06-2021,1175,TMG,581
IDS-21E2-00565,TMG,129713,16-04-2021,350,TMG,634
IDS-21E2-00565,TMG,133133,21-02-2022,250,TMG,323
IDS-21E2-00565,TMG,135506,29-10-2022,200,TMG,73
IDS-21E2-00565,TMG,135677,27-02-2022,350,TMG,317
IDS-21E2-00565,TMG,137963,13-05-2022,375,TMG,242
IDS-21E2-00565,TMG,138212,21-03-2022,200,TMG,295
IDS-21E2-00565,TMG,138531,23-04-2022,200,TMG,262
IDS-21E2-00565,TMG,143108,13-03-2022,250,TMG,303
IDS-21E2-00565,TMG,145340,21-05-2021,650,TMG,599
IDS-21E2-00565,TMG,700536-4,17-04-2021,625,TMG,633
IDS-21E2-00565,TMG,EII-CNS-OT-0025,23-02-2022,200,TMG,321
IDS-21E2-00566,IGS,1000457,07-06-2021,425,IGS,582
IDS-21E2-00566,IGS,102565,28-05-2021,375,IGS,592
IDS-21E2-00566,IGS,103813,26-07-2022,250,IGS,168
IDS-21E2-00566,IGS,105226,18-07-2022,250,IGS,176
IDS-21E2-00566,IGS,108259,08-05-2021,1450,IGS,612
IDS-21E2-00566,IGS,111742,09-04-2022,450,IGS,276
IDS-21E2-00566,IGS,112296,21-09-2021,200,IGS,476
IDS-21E2-00566,IGS,117019,21-09-2021,250,IGS,476
IDS-21E2-00566,IGS,117232,29-04-2022,200,IGS,256
IDS-21E2-00566,IGS,119852,30-09-2021,1125,IGS,467
IDS-21E2-00566,IGS,121793,01-05-2022,175,IGS,254
IDS-21E2-00566,IGS,123625,22-09-2021,200,IGS,475
IDS-21E2-00566,IGS,138531,06-06-2021,550,IGS,583
IDS-21E2-00566,IGS,144548,26-10-2022,175,IGS,76
IDS-21E2-00566,IGS,145340,16-09-2021,500,IGS,481
IDS-21E2-00566,IGS,149244,06-09-2021,250,IGS,491
IDS-21E2-00566,IGS,700536-4,04-08-2022,250,IGS,159
IDS-21E2-00566,IGS,EII-CNS-OT-0025,02-09-2021,375,IGS,495
